,scriptID,sceneID,header,text,upper,tokens
489,2,2,text,":  The Scientist makes a desperate lunge towards her, but the
          Chief Activist grabs him.

",[],the scientist makes a desperate lunge towards her but the chief activist grabs him
490,2,2,speaker_heading,": FEMALE ACTIVIST

","['FEMALE', 'ACTIVIST']",female activist
491,2,2,dialog,": Good boy. You don't want to bite
           me, do you?

",[],good boy you don t want to bite me do you
492,2,2,text,": The Female Activist gives a final benign smile, then the
          Finnish Activist pops open the door.

",[],the female activist gives a final benign smile then the finnish activist pops open the door
493,2,2,speaker_heading,": SCIENTIST

",['SCIENTIST'],scientist
494,2,2,dialog,": NO!

",['NO'],no
495,2,2,text,": Like a bullet from a gun, the infected chimp leaps out at the
          Female Activist - and sinks its teeth into her neck. She
          reels back as the chimp claws and bites with extraordinary
          viciousness.   
          At the same moment, a deafening alarm begins to sound.

",[],like a bullet from a gun the infected chimp leaps out at the female activist and sinks its teeth into her neck she reels back as the chimp claws and bites with extraordinary viciousness at the same moment a deafening alarm begins to sound
496,2,2,speaker_heading,": FEMALE ACTIVIST

","['FEMALE', 'ACTIVIST']",female activist
497,2,2,dialog,": (SHRIEKING)
           Get it off! Get if off!

",['SHRIEKING'],shrieking get it off get if off
498,2,2,text,": The Finnish Activist rips the ape off and throws it on to the
          floor. The infected chimp immediately bites into the man's
          leg. He yells with pain, and tries to kick it off.
          Behind him, the Female Activist has started to scream. She
          doubles up, clutching the side of her head.

",[],the finnish activist rips the ape off and throws it on to the floor the infected chimp immediately bites into the man s leg he yells with pain and tries to kick it off behind him the female activist has started to scream she doubles up clutching the side of her head
499,2,2,speaker_heading,": FEMALE ACTIVIST

","['FEMALE', 'ACTIVIST']",female activist
500,2,2,dialog,": I'm burning! Jesus! Help me!

",['I'],i m burning jesus help me
501,2,2,speaker_heading,": SCIENTIST

",['SCIENTIST'],scientist
502,2,2,dialog,": We have to kill her!

",[],we have to kill her
503,2,2,speaker_heading,": FEMALE ACTIVIST

","['FEMALE', 'ACTIVIST']",female activist
504,2,2,dialog,": I'm burning! I'm burning!

","['I', 'I']",i m burning i m burning
505,2,2,speaker_heading,": CHIEF ACTIVIST

","['CHIEF', 'ACTIVIST']",chief activist
506,2,2,dialog,": What's...

",[],what s
507,2,2,speaker_heading,": SCIENTIST

",['SCIENTIST'],scientist
508,2,2,dialog,": We have to kill her NOW!

",['NOW'],we have to kill her now
509,2,2,text,": Meanwhile, the Female Activist's cries have become an
          unwavering howl of pain - and she is joined by the Finnish
          Activist, whose hands have also flown to the side of his
          head, gripping his temples as if trying to keep his skull
          from exploding.

",[],meanwhile the female activist s cries have become an unwavering howl of pain and she is joined by the finnish activist whose hands have also flown to the side of his head gripping his temples as if trying to keep his skull from exploding
510,2,2,speaker_heading,": CHIEF ACTIVIST

","['CHIEF', 'ACTIVIST']",chief activist
511,2,2,dialog,": What's wrong with them?

",[],what s wrong with them
512,2,2,text,": The Scientist grabs a desk-lamp base and starts running
          towards the screaming Female Activist...
          ...who has ripped off her balaclava - revealing her face -
          the face of an Infected.
          She turns to the Scientist.

",[],the scientist grabs a desk lamp base and starts running towards the screaming female activist who has ripped off her balaclava revealing her face the face of an infected she turns to the scientist
513,2,2,speaker_heading,": SCIENTIST

",['SCIENTIST'],scientist
514,2,2,dialog,": Oh God.

",[],oh god
515,2,2,text,": She leaps at him. He screams as they go tumbling to the
          ground.
          The Chief Activist watches in immobile horror as she attacks
          the Scientist with amazing ferocity.

",[],she leaps at him he screams as they go tumbling to the ground the chief activist watches in immobile horror as she attacks the scientist with amazing ferocity
516,2,3,scene_heading,": INT. CORRIDOR - NIGHT

","['INT', 'CORRIDOR', 'NIGHT']",int corridor night
517,2,3,text,": Another ACTIVIST makes his way down the corridor towards the
          lab.

",['ACTIVIST'],another activist makes his way down the corridor towards the lab
518,2,3,speaker_heading,: ,[],
519,2,3,speaker_heading,": 

",[],
520,2,3,dialog,": (HISSES)
           Terry? Jemma?

",['HISSES'],hisses terry jemma
521,2,3,text,": No answer.

",[],no answer
522,2,3,speaker_heading,": ACTIVIST

",['ACTIVIST'],activist
523,2,3,dialog,": Mika? Where are you?

",[],mika where are you
524,2,3,text,": He reaches the door to the lab, which is closed - and...
          ...as he opens it, we realize the door is also soundproofed.
          A wall of screaming hits him.
          He stands in the doorway - stunned by the noise, and then the
          sight.         
          Blood, death, and his colleagues, all Infected.

",['A'],he reaches the door to the lab which is closed and as he opens it we realize the door is also soundproofed a wall of screaming hits him he stands in the doorway stunned by the noise and then the sight blood death and his colleagues all infected
525,2,3,speaker_heading,": ACTIVIST

",['ACTIVIST'],activist
526,2,3,dialog,":            Bloody hell.                         
          The Infected rush him.                         

",[],bloody hell the infected rush him
527,2,4,scene_heading,": INT. HOSPITAL ROOM - LATE AFTERNOON

","['INT', 'HOSPITAL', 'ROOM', 'LATE', 'AFTERNOON']",int hospital room late afternoon
528,2,4,text,": Close up of Jim, a young man in his twenties, wearing pale
          green hospital pyjamas. He has a month's beard, is
          dishevelled, and asleep.
          We pull back to see that Jim is lying on a hospital bed, in a
          private room. Connected to his arms are multiple drips, a
          full row of four or five on each side of his bed. Most of the
          bags are empty.
          Jim's eyes open.
          He looks around with an expression of confusion. Then he sits
          up. He is weak, but he swings his legs off the bed and
          stands. The attached drips are pulled with him and clatter to
          the floor.
          Jim winces, and pulls the taped needles from his arm.

",[],close up of jim a young man in his twenties wearing pale green hospital pyjamas he has a month s beard is dishevelled and asleep we pull back to see that jim is lying on a hospital bed in a private room connected to his arms are multiple drips a full row of four or five on each side of his bed most of the bags are empty jim s eyes open he looks around with an expression of confusion then he sits up he is weak but he swings his legs off the bed and stands the attached drips are pulled with him and clatter to the floor jim winces and pulls the taped needles from his arm
529,2,4,speaker_heading,": JIM

",['JIM'],jim
530,2,4,dialog,": Ow...

",[],ow
531,2,4,text,": His voice is hoarse, his mouth dry. Massaging his throat, he
          walks to the door.

",[],his voice is hoarse his mouth dry massaging his throat he walks to the door
532,2,5,scene_heading,": INT. COMA WARD - LATE AFTERNOON

","['INT', 'COMA', 'WARD', 'LATE', 'AFTERNOON']",int coma ward late afternoon
533,2,5,text,": The door to Jim's hospital room is locked. The key is on the
          floor. He picks it up and opens the door.
          Jim exits into a corridor.
          At the far end, a sign read: COMA WARD. There is no sign of
          life or movement.
          Jim walks down the corridor. One of the doors is half-open.
          From inside, there is the sound of buzzing flies.

","['COMA', 'WARD']",the door to jim s hospital room is locked the key is on the floor he picks it up and opens the door jim exits into a corridor at the far end a sign read coma ward there is no sign of life or movement jim walks down the corridor one of the doors is half open from inside there is the sound of buzzing flies
534,2,6,scene_heading,": INT. HOSPITAL WARDS - LATE AFTERNOON

","['INT', 'HOSPITAL', 'WARDS', 'LATE', 'AFTERNOON']",int hospital wards late afternoon
535,2,6,text,": Jim moves as quickly as he can through the hospital, still
          weak, but now driven by adrenaline.
          All the wards and corridors are deserted. Medical notes and
          equipment lie strewn over the floors, trolleys are upended,
          glass partition doors are smashed. In a couple of places,
          splashes of dried blood arc up the walls.
          He reaches E. On one wall is a row of public pay phones.
          He lifts a receiver, and the line is dead. He goes down the
          line, trying them all.
          In the corner of the E reception is a smashed soft-drinks
          machine, with a few cans collected at the base.
          Jim grabs one, rips off the ring-pull and downs it in one go.
          Then he grabs another, and heads for the main doors.

","['E', 'E']",jim moves as quickly as he can through the hospital still weak but now driven by adrenaline all the wards and corridors are deserted medical notes and equipment lie strewn over the floors trolleys are upended glass partition doors are smashed in a couple of places splashes of dried blood arc up the walls he reaches e on one wall is a row of public pay phones he lifts a receiver and the line is dead he goes down the line trying them all in the corner of the e reception is a smashed soft drinks machine with a few cans collected at the base jim grabs one rips off the ring pull and downs it in one go then he grabs another and heads for the main doors
536,2,7,scene_heading,": EXT. HOSPITAL - LATE AFTERNOON

","['EXT', 'HOSPITAL', 'LATE', 'AFTERNOON']",ext hospital late afternoon
537,2,7,text,": Jim exits and walks out into the bright daylight of the
          forecourt. The camera begins to pull away from him.

",[],jim exits and walks out into the bright daylight of the forecourt the camera begins to pull away from him
538,2,7,speaker_heading,": JIM

",['JIM'],jim
539,2,7,dialog,": Hello?

",[],hello
540,2,7,text,":           Aside from a quiet rush of wind, there is silence. No
          traffic, no engines, no movement. Not even birdsong.",[],aside from a quiet rush of wind there is silence no traffic no engines no movement not even birdsong
541,3,0,scene_heading,": EXTREME CLOSEUP of glowing honey-colored stones.  Their shapes ABSTRACT
as THE CAMERA EXAMINES air bubbles and crystalline patterns.
MOVING UP AND OVER this amber abstraction, the CAMERA FINDS unusual
shapes and imperfections caught in the glassy stone:  flecks of dirt,
hairs, cracks.  STILL MOVING.  STARBURSTS OF LIGHT ricochet off the
different surfaces of the stones.
CAMERA TURNS along a creamy stretch of amber.  IT TURNS IN DEEPER,
abstracting the picture further only to find A TINY BLUR that suddenly
RACKS INTO FOCUS - a bug, a mosquito lodged within an amber tomb.  It is
folded on its back.
SLOW MOTION
 as the tip of a fine-pointed drill bores into the amber
toward the trapped bug.  Orange flecks fly.  The mosquito trembles.  The
drill continues, stopping just before it touches the tiny body.
A SHINY PAIR of thin needle-nose pliers reach in the borehole and
extricate the mosquito remains.  These are dropped on a brightly lit
glass slide.  A conveyor belt starts, and the slide moves along.
arriving under a long-lensed microscope.
IN MICROSCOPIC PERSPECTIVE, a thin needle pierces the bug and delicately
removes a fragment of tissue.
PINCERS snare the fragment, dropping it into a narrow tube.  The tube
SPINS, faster and faster until it is a BLUR on the screen.
THE SCREEN FLOODS with an INFRA-RED LIGHT.  Gray, oval shapes rock in a
neutral mist.
HOT SUN overhead in a BIG SKY -
","['EXTREME', 'CLOSEUP', 'ABSTRACT', 'THE', 'CAMERA', 'EXAMINES', 'MOVING', 'UP', 'AND', 'OVER', 'CAMERA', 'FINDS', 'STILL', 'MOVING', 'STARBURSTS', 'OF', 'LIGHT', 'CAMERA', 'TURNS', 'IT', 'TURNS', 'IN', 'DEEPER', 'A', 'TINY', 'BLUR', 'RACKS', 'INTO', 'FOCUS', 'SLOW', 'MOTION', 'A', 'SHINY', 'PAIR', 'A', 'IN', 'MICROSCOPIC', 'PERSPECTIVE', 'PINCERS', 'SPINS', 'BLUR', 'THE', 'SCREEN', 'FLOODS', 'INFRA', 'RED', 'LIGHT', 'HOT', 'SUN', 'BIG', 'SKY']",extreme closeup of glowing honey colored stones their shapes abstract as the camera examines air bubbles and crystalline patterns moving up and over this amber abstraction the camera finds unusual shapes and imperfections caught in the glassy stone flecks of dirt hairs cracks still moving starbursts of light ricochet off the different surfaces of the stones camera turns along a creamy stretch of amber it turns in deeper abstracting the picture further only to find a tiny blur that suddenly racks into focus a bug a mosquito lodged within an amber tomb it is folded on its back slow motion as the tip of a fine pointed drill bores into the amber toward the trapped bug orange flecks fly the mosquito trembles the drill continues stopping just before it touches the tiny body a shiny pair of thin needle nose pliers reach in the borehole and extricate the mosquito remains these are dropped on a brightly lit glass slide a conveyor belt starts and the slide moves along arriving under a long lensed microscope in microscopic perspective a thin needle pierces the bug and delicately removes a fragment of tissue pincers snare the fragment dropping it into a narrow tube the tube spins faster and faster until it is a blur on the screen the screen floods with an infra red light gray oval shapes rock in a neutral mist hot sun overhead in a big sky
542,4,0,scene_heading,": INT. HEADQUARTERS TENT  NIGHT

","['INT', 'HEADQUARTERS', 'TENT', 'NIGHT']",int headquarters tent night
543,4,0,text,":  CLOSE SLOT  the hand of General Nikolas Pherides  The
               General's hand spasmodically opens and closes around the hilt
               of a sword which has been struck into the earth, point
               foremost as a support.
               The CAMERA PULLS BACK to reveal his naked forearm and from
               this forearm gush gouts of arterial blood. The blood falls
               into an enamel basin,
               Over this CLOSE SHOT VOICES can be heard.


","['CLOSE', 'SLOT', 'CAMERA', 'PULLS', 'BACK', 'CLOSE', 'SHOT', 'VOICES']",close slot the hand of general nikolas pherides the general s hand spasmodically opens and closes around the hilt of a sword which has been struck into the earth point foremost as a support the camera pulls back to reveal his naked forearm and from this forearm gush gouts of arterial blood the blood falls into an enamel basin over this close shot voices can be heard
544,4,0,speaker_heading,":  FIRST OFFICER'S VOICE

","['FIRST', 'OFFICER', 'S', 'VOICE']",first officer s voice
545,4,0,dialog,":  Dead on the field, four thousand
                         five hundred seventytwo of the
                         enemy  three thousand of our own
                         men. Burial parties are already at
                         work. We are assigning men from
                         every company to clear the field,

",[],dead on the field four thousand five hundred seventytwo of the enemy three thousand of our own men burial parties are already at work we are assigning men from every company to clear the field
546,4,0,speaker_heading,":   DR. DROSSOS' VOICE

","['DR', 'DROSSOS', 'VOICE']",dr drossos voice
547,4,0,dialog,": (cutting in)
                         Tell them to pour lime in the
                         graves.

",[],cutting in tell them to pour lime in the graves
548,4,0,text,": The CAMERA IS DRAWING BACK to reveal General Nikolas
               Pherides, the commander of a Greek army corps, seated behind
               a small table  His left hand is outstretched to the
               barbersurgeon who kneels at his side and is engaged in
               bleeding him,

","['CAMERA', 'IS', 'DRAWING', 'BACK']",the camera is drawing back to reveal general nikolas pherides the commander of a greek army corps seated behind a small table his left hand is outstretched to the barbersurgeon who kneels at his side and is engaged in bleeding him
549,4,0,speaker_heading,": FIRST OFFICER'S VOICE

","['FIRST', 'OFFICER', 'S', 'VOICE']",first officer s voice
550,4,0,dialog,":  (same tone)
                         Enemy casualties estimated as nine
                         thousand  prisoners five
                         hundred.

",[],same tone enemy casualties estimated as nine thousand prisoners five hundred
551,4,0,text,": The CAMERA CONTINUES DRAWING BACK to disclose the entire mise
               on scene. Four Greek officers stand before the General.  Two 
               are great burly line officers; their uniform tunics open at
               the neck, their caps on the back of their heads and their
               great sabres trailing along the ground. The third is a
               medical officer, Dr. Alexander Drossos. He is excessively
               neat and dandified in his uniform, with pincenez glasses set
               perfectly straight on the bridge of his nose. The fourth is
               an Adjutant, military enough in dress and bearing but with a
               great brigand's mustache and merry black eyes. At the
               General's right hand sits a young American, Oliver Davis, a
               reporter for the New York Morning Globe. He is dressed in the
               semiuniform outfit which Richard Harding Davis popularized:
               breeches, leather leggings and a khaki tunic of military cut.
               While the rest talk, he is busily scribbling on a pad,
               without paying the least attention to any of then.
               The second officer breaks in on the first officer's report,
               unable to restrain his enthusiasm longer

","['CAMERA', 'CONTINUES', 'DRAWING', 'BACK']",the camera continues drawing back to disclose the entire mise on scene four greek officers stand before the general two are great burly line officers their uniform tunics open at the neck their caps on the back of their heads and their great sabres trailing along the ground the third is a medical officer dr alexander drossos he is excessively neat and dandified in his uniform with pincenez glasses set perfectly straight on the bridge of his nose the fourth is an adjutant military enough in dress and bearing but with a great brigand s mustache and merry black eyes at the general s right hand sits a young american oliver davis a reporter for the new york morning globe he is dressed in the semiuniform outfit which richard harding davis popularized breeches leather leggings and a khaki tunic of military cut while the rest talk he is busily scribbling on a pad without paying the least attention to any of then the second officer breaks in on the first officer s report unable to restrain his enthusiasm longer
552,4,0,speaker_heading,": SECOND OFFICER

","['SECOND', 'OFFICER']",second officer
553,4,0,dialog,":  A greet battle  a great victory!

",['A'],a greet battle a great victory
554,4,0,text,":                MED. CLOSE SHOT  General Pherides and Dr  Drossos.

","['MED', 'CLOSE', 'SHOT']",med close shot general pherides and dr drossos
555,4,0,speaker_heading,":    DR. DROSSOS

","['DR', 'DROSSOS']",dr drossos
556,4,0,dialog,":   (dryly)
                         To be sure . Enough blood spilled
                         to satisfy anyone --
                             (turning to the General)
                         except General Nikolas Pherides.
                         You're letting that fool drain your
                         life away.

",[],dryly to be sure enough blood spilled to satisfy anyone turning to the general except general nikolas pherides you re letting that fool drain your life away
557,4,0,speaker_heading,":  GENERAL

",['GENERAL'],general
558,4,0,dialog,":    (looking up)
                         Your father always prescribed it,
                         and I'm alive to tell you so.

",['I'],looking up your father always prescribed it and i m alive to tell you so
559,4,0,text,": FULL SHOT  the entire party inside the tent. In the
               meantime, the barber-surgeon has finished his work and is
               binding up the General's arm. He cinches the bandage tight. 
               The doctor shrugs.

","['FULL', 'SHOT']",full shot the entire party inside the tent in the meantime the barber surgeon has finished his work and is binding up the general s arm he cinches the bandage tight the doctor shrugs
560,4,0,speaker_heading,":   DR. DROSSOS

","['DR', 'DROSSOS']",dr drossos
561,4,0,dialog,": At least get a decent night's
                         sleep.
                             (smiling)
                         Consider it a prescription from my
                         father..

",[],at least get a decent night s sleep smiling consider it a prescription from my father
562,4,0,text,": The General nods. The three officers and the Adjutant leave,
               pausing at the tent flap to call back their ""good nights"".  
               Hardly have they gone when the General rises from his chair
               and begins to pace the narrow floor of the tent; his shadow
               walking with him on the side walls and ceiling. The young
               correspondent looks up and watches him. Finally, he speaks.
               MED. TWO SHOT - Oliver and the General.

","['MED', 'TWO', 'SHOT']",the general nods the three officers and the adjutant leave pausing at the tent flap to call back their good nights hardly have they gone when the general rises from his chair and begins to pace the narrow floor of the tent his shadow walking with him on the side walls and ceiling the young correspondent looks up and watches him finally he speaks med two shot oliver and the general
563,4,0,speaker_heading,": OLIVER

",['OLIVER'],oliver
564,4,0,dialog,":           Why not Take the doctor's advice?
                         You're the hero of the battle of
                         Corphon.

",[],why not take the doctor s advice you re the hero of the battle of corphon
565,4,0,speaker_heading,":  GENERAL

",['GENERAL'],general
566,4,0,dialog,": Hero?

",[],hero
567,4,0,speaker_heading,":  OLIVER

",['OLIVER'],oliver
568,4,0,dialog,":  (insistently)
                         In the New York Morning Globe,
                         the man who wins victory is always
                         a hero. -

",[],insistently in the new york morning globe the man who wins victory is always a hero
569,4,0,text,":  The General puts his hand on Oliver's arm.

",[],the general puts his hand on oliver s arm
570,4,0,speaker_heading,":  GENERAL

",['GENERAL'],general
571,4,0,dialog,": Listen 

",[],listen
572,4,0,text,": Both men are silent in an attitude of listening - from
               outside can be heard distantly the screaming and groaning of
               the wounded.

",[],both men are silent in an attitude of listening from outside can be heard distantly the screaming and groaning of the wounded
573,4,0,speaker_heading,":  GENERAL

",['GENERAL'],general
574,4,0,dialog,":  You know that sound, Oliver?

",[],you know that sound oliver
575,4,0,speaker_heading,":  OLIVER

",['OLIVER'],oliver
576,4,0,dialog,": I heard the same sound at
                         Ladysmith, at Nukden, Port
                         Arthur.  What do you expect
                         after a battle?

",['I'],i heard the same sound at ladysmith at nukden port arthur what do you expect after a battle
577,4,0,speaker_heading,":  GENERAL

",['GENERAL'],general
578,4,0,dialog,":                          You were at those battles as a
                         spectator   I wonder if you can
                         think what that sound might mean to
                         me  those men out there  dead
                         or dying  by my order -- because
                         I willed it so.

","['I', 'I']",you were at those battles as a spectator i wonder if you can think what that sound might mean to me those men out there dead or dying by my order because i willed it so
579,4,1,scene_heading,": EXT. BATTLEFIELD - NIGHT

","['EXT', 'BATTLEFIELD', 'NIGHT']",ext battlefield night
